1.590755055962972397e+00,5.549673491904892231e+00,8.400533063180593008e-01,3.427965959102903692e+00
5.844424952953768404e+00,3.385336758246774380e+00,3.259986268206851445e+00,5.529056213675516140e+00
1.398165743479382606e+00,4.435810825485369868e+00,2.011832783314325468e+00,6.421735980734675664e+00
8.250294231670265432e+00,1.281173448161205819e+00,7.787856235708298769e+00,3.200294392110299313e+00
8.447485634408558042e-02,5.521747950166778551e+00,6.095472310002585381e+00,1.710856190239183228e+00
8.259428657701240795e+00,8.535643924452717357e+00,1.800450679432760159e+00,1.840006734377254149e+00
2.437820517937072662e+00,3.997548511177937414e+00,9.706727144923172901e+00,4.366382277486876795e+00
7.256445546161367943e+00,4.313479483944905546e+00,5.653562366001110284e+00,4.881363452235336631e+00
9.185024671904699289e+00,3.521047378807968808e+00,7.868502793455114386e+00,2.225388477213808169e+00
5.586240087923341591e+00,1.745529928554846455e+00,8.212679930630386593e+00,5.276476012573943386e+00
5.848903704566859041e+00,2.509048399029985887e+00,3.172846413780098018e+00,4.525479056251320742e+00
2.358718156494450380e+00,8.209783633709287543e+00,5.711445396715031375e-01,2.249579318883062840e+00
3.107725294091778778e+00,3.107817044050997790e+00,2.609797989944938834e+00,6.167577496337216303e+00
2.111627691398815010e+00,9.660376237742136496e+00,2.323217153593267525e+00,1.312553172497604503e+00
1.531230585955589696e+00,2.552188531305403796e+00,5.186120996648736714e+00,2.442765864457745018e+00
2.298225639606946480e+00,8.273226592928901724e+00,2.643712778132786489e+00,2.247019475442573189e+00
1.381841276854589573e+00,7.310272733816067792e+00,5.144546083499590416e-01,2.388511502545763943e+00
9.490120622447594911e+00,3.400511347562286346e+00,8.990437041546130104e+00,1.881887230765745489e+00
4.677040269217027202e+00,6.358433712015880701e+00,5.152324408186343518e+00,1.858580983621235916e+00
4.980988743212697578e+00,3.695392415869298564e+00,1.430710714898357772e+00,4.023862078545127119e+00
6.642103156543100795e+00,4.271901541306283079e+00,4.919137731846826789e+00,5.557870067196883923e+00
1.323799418551296903e-01,5.106489781307232967e+00,8.384974968119241368e+00,1.781621887557724548e+00
3.947831369955742353e+00,4.292897655558185477e+00,3.039363953128003892e+00,6.081135790904449223e+00
6.746732479022055085e-01,3.297823488858333540e+00,7.641939955091841874e+00,7.124677414772961015e+00
2.975818759180504092e-01,8.576753088874434994e+00,2.936474931109633868e+00,3.832662278118553090e+00
7.565554599898963950e+00,6.873316275650827478e+00,1.589669756719281901e+00,4.808402292694453628e-01
5.227299519662920169e-01,4.988685143112752129e+00,7.608362117609157593e-01,6.611578660932174500e+00
9.184248248742219900e+00,2.761630695087557985e-01,3.550504320735037300e-01,3.268107216042717589e+00
7.031144613604089599e+00,7.245030660910044773e+00,3.330116723302765092e+00,3.995888712959429157e+00
5.132153961355564675e+00,9.813398795344904002e+00,1.079469048556414013e+00,1.833718598615913686e+00
1.908587952008756750e+00,4.476521345222522541e+00,2.738481358484017303e+00,6.045318083994309255e+00
9.108313138477390325e+00,1.507750902624835909e+00,2.467185879706995877e+00,1.322134803600825359e+00
3.322283400398200470e+00,4.753907779813499879e+00,2.775154867748246268e+00,5.667417844952786332e+00
5.433533115713562456e-01,6.214506485730215246e+00,8.195761507189335049e+00,5.758660860138914650e+00
3.487767900713424574e+00,3.984146506865140491e+00,4.971032294739790913e+00,5.152515480589467955e+00
2.880312055524456571e+00,5.296221466649820186e+00,9.209175409084496167e+00,5.155076480805117711e+00
5.639732927906713655e+00,9.131550020632984044e+00,9.499701135378990635e-01,2.517883429196557721e+00
5.491848384471452960e+00,2.383775359363071722e-02,9.995424384294160358e-01,6.609226087413707873e+00
4.043720672220585399e-01,3.994805040296212972e+00,5.088631707683398453e+00,7.055634045550435829e+00
2.038285240050100811e+00,8.683173993047637040e+00,7.826058681766517644e+00,1.922254226059120663e+00
6.644530878100388449e+00,2.118096471976673723e+00,5.043341267358679048e+00,3.940607263363316903e+00
4.933393807747571636e+00,6.731980660610698664e+00,8.008701494945023924e+00,1.385363628569152183e+00
9.349156403527171477e+00,5.042746264635860953e+00,6.476193273387464977e+00,2.324554409413003508e+00
7.808733639796985315e+00,9.264662665022202148e+00,9.507090985208229483e+00,2.434075746190699441e+00
3.379299343688169088e+00,2.344223135511722678e+00,8.187004487275226339e+00,6.489461981311859695e+00
2.815360477042552212e+00,2.849633030398768252e-01,9.765080634865535458e+00,7.058242285526450388e+00
1.299946830707698897e+00,5.224817572951160116e+00,5.652121004491295064e-01,5.940680533926027351e+00
6.254641617341673232e+00,5.294271580121240106e+00,9.072064114641580801e+00,6.063031280293813552e+00
3.905243977171770631e+00,6.829722399965200808e+00,5.635603145542801506e+00,2.106832065769434159e+00
8.290029478884930469e-01,8.663470457491333931e+00,4.717920125687862232e+00,3.237482418790374794e+00
5.527648848452416885e+00,7.018136627220204815e+00,2.266333680135713458e+00,8.598243972069301577e-01
9.993937913427402009e+00,4.330154958229237572e+00,2.064080400457897202e+00,1.622586895144316088e+00
2.444396082514161961e+00,2.891154065502631099e+00,6.601440664230961985e+00,6.704503863519259532e+00
4.440061896004498188e+00,3.365068103232711216e+00,6.580157758500393417e-01,5.632501638678064637e+00
6.791860116951284887e+00,1.732924878444273009e+00,9.977260185884626154e+00,3.074396770268414958e+00
7.074932537454049708e+00,6.238357466670504614e+00,4.429239372855402479e+00,4.807082161235675777e+00
3.957889429177916529e+00,4.006384253720756128e+00,4.196607353612900937e+00,5.925651866351445918e+00
4.383407462891946160e+00,1.797408335702994631e+00,4.075834575124659409e+00,6.191938303008302391e+00
1.260699727909191381e+00,6.153173313253539334e+00,7.636152630430168564e+00,5.204112653933250954e+00
1.715550857038183885e-01,9.998325578031086458e-01,8.092754469357245739e+00,7.484830674663451866e-01
7.414675750289902112e+00,9.530130925191999225e+00,6.914843517557711650e+00,1.537919893312024389e+00
7.367871357214915484e+00,1.192709388405689408e+00,9.622086608261088969e+00,2.176415028965679621e+00
4.310570625570760761e+00,1.750704983516558899e+00,1.848559486362562065e+00,6.273963807312708418e+00
6.513086619740196426e+00,9.637242300110145266e+00,8.413996975974464831e+00,1.352808287298583156e+00
2.933381267268009296e+00,5.025443030180404946e+00,4.900109423718812529e+00,4.707274428283350964e+00
6.096692349307556213e+00,4.562066895785456211e+00,2.576253034496861716e+00,2.171749797180422270e+00
8.238318838426133439e+00,1.313159995724469953e+00,6.330778608985752065e+00,1.744943694197081507e+00
4.391760587482931300e+00,5.909113857652458002e+00,2.437612145086061943e+00,6.221450739974852873e+00
6.798580676409732071e+00,1.360283502258425870e+00,9.254252135937633739e+00,2.661212121877753578e+00
7.643486381423016951e+00,7.865966159001155589e+00,8.664348491454868295e+00,8.667929801452787242e-01
1.969845234525442468e+00,9.150519779164000056e+00,6.803953561868879341e+00,1.533150596202779159e+00
6.491833575241012788e+00,9.530307214351358525e+00,1.068047436787911142e-01,1.239068634354095977e+00
9.460221392788653816e+00,6.272769946659517704e-01,5.419882815656916542e+00,2.679459645897460440e+00
6.948488515110610386e+00,9.603562566509957321e+00,5.443839506330216960e-01,1.658929337778475954e+00
6.608295408507018465e+00,8.904950415871942582e+00,9.869134416598502213e+00,2.468535000238972099e+00
7.538802121361313446e+00,7.564642638558225940e+00,6.213157011990122491e+00,6.610911742378569045e-01
3.241922020465252352e+00,3.544995864708277988e-01,7.668302484827811405e+00,7.132014005778142263e+00
3.027476770319564636e+00,9.925312405978841568e+00,4.468636524333757798e-01,1.391814489808578470e+00
9.337808517991172508e+00,2.932827961429140817e-01,2.361009588387527280e+00,3.105603771139502811e+00
2.415802676521241477e+00,3.734778902963276082e-01,7.261829514501902061e+00,1.396986745699255072e+00
9.930126657971655391e+00,9.460562630983877952e+00,4.838067679271865984e+00,7.481417792001664679e+00
3.345237666558801060e+00,8.825560323894542591e+00,5.617642350478190494e+00,1.061713551666548128e+00
6.033828447949749929e+00,9.003426987629346456e+00,6.699411429551096475e+00,6.346539384212109836e-01
1.192786126853803141e+00,7.548591592676535456e+00,9.192180326442208838e+00,2.071659861086650789e+00
6.462308633735487362e+00,1.081377523472820679e+00,6.655297859108513236e+00,2.515788182832646491e+00
9.179160643298176936e+00,7.955656034848423985e+00,9.793742624005554731e+00,1.550915137604835348e+00
1.705605947262071043e+00,4.904145032583381081e+00,9.014356393047641802e+00,3.636477515080666301e+00
4.897973324834271835e+00,7.440698563987506731e+00,6.427319558713186609e+00,9.670242665679027461e-01
7.445578411589344192e+00,5.121236190787282538e+00,7.938065508580799623e+00,8.495571655388176602e-01
2.642270285815935260e+00,4.779134465491709172e+00,8.557469227964173086e+00,5.197437391780544758e+00
6.070378610096433647e+00,3.949147443963844317e+00,4.409786122841874434e-01,2.741972961079213178e+00
5.514366424972548586e+00,8.145752854993009606e+00,3.020989715585509217e-02,3.781078143953359838e+00
9.756889340429658830e+00,5.054843543191442023e+00,4.569046663106598238e+00,5.589640855134699882e-01
5.669848860610146701e+00,5.693558611366087874e+00,9.694497030564578566e+00,1.603505190894583876e+00
7.114506568695272648e+00,6.845484211950800812e+00,5.858582948841205784e+00,4.611792972604321639e-01
8.121998945668789105e+00,3.834875608031204308e+00,2.252027865282238750e+00,1.191919093759879811e+00
8.370578465848199201e+00,1.057799879086007699e-01,3.482833638333013848e+00,4.216383953155546926e+00
8.074949472353166513e+00,5.466663352699669076e+00,7.342273811229784286e+00,3.884826614800904299e+00
4.226362844494124360e+00,2.452816829231616591e+00,1.817240810803211204e-01,5.821088494287216974e+00
8.175228335996360229e+00,8.525112475910246346e+00,7.023298043479083930e+00,1.939962954217228974e+00
8.152511497025638931e+00,6.383157216433636094e+00,9.126693869197035625e+00,4.956515911496486293e-01
7.608669273627852725e+00,1.495386240308742565e+00,7.542153926984163093e+00,2.302641674056838283e+00
4.295930124611602174e-01,9.870843069123969471e+00,1.734171682009806315e+00,2.486260875257477743e+00
8.172681695116537526e+00,6.439161831447956175e+00,6.593262584692254791e+00,3.387828233912939968e+00
2.608299056675212668e+00,8.161022262065738886e+00,5.491561691067471607e+00,2.077814028263468948e+00
2.060278439797265104e+00,7.926039220727140844e+00,7.881187939595290182e+00,2.772649789416991695e+00
9.519805384967202855e+00,7.811072491021890052e+00,5.302626351015038431e+00,1.377872382408479757e+00
3.450056200569115106e+00,1.525897254435082395e-02,7.022618952591008323e+00,1.463140309656632887e+00
6.862885807900131141e+00,8.489723674896520578e+00,6.198908264813866253e+00,7.783070479312381718e-01
7.323080953923929215e+00,6.080366739743796600e+00,4.476672926797297336e+00,4.617305068021530623e+00
1.250715027437390159e+00,8.754887084502813721e+00,1.890508476388497172e+00,1.391291526047588434e+00
6.142584352153698468e+00,2.199333688768115636e+00,9.742098053076045261e+00,4.345113481554439439e+00
3.863188989381952432e+00,3.631290197917190987e+00,3.823670566841398610e+00,5.132360933275864845e+00
1.233018183339891216e+00,5.142039533058544443e+00,2.856343760517278341e+00,6.052714720255147007e+00
1.870797119896117078e-01,1.344611115176308491e-01,2.909041365524024592e+00,4.928154011071937957e-01
5.880298807581565868e+00,4.983902529963071260e+00,5.960081156830020710e+00,1.998502556642709038e+00
4.637994702540075842e+00,9.714492936345317631e+00,1.082210946843208399e+00,4.707743932476773363e-01
6.073218348203880623e+00,3.167003402583288274e+00,4.087819954353636653e+00,3.479398516093954008e+00
3.497429158709886021e-01,8.040519694449811183e+00,1.129319373886263911e+00,1.196608822141457917e+00
2.330039419553874502e+00,2.789033481160111627e+00,1.232025562767843363e+00,6.807908217320257194e+00
1.216949338036601436e+00,2.599252272724013935e+00,7.370634483785906355e+00,7.134056299662264067e+00
8.454770740572470800e+00,8.380577542254405543e+00,4.143625019287259015e+00,1.815727708356824177e+00
3.749748505898231610e+00,1.818982643713865643e+00,4.084882509678200435e-01,3.474575006886969408e+00
8.725420679735393037e+00,6.691387369318576361e+00,9.480088520831181143e+00,2.623468132728911328e+00
6.222916311681359502e+00,7.125074235545849177e+00,9.209836631293777387e-01,5.563719166418092943e-01
1.260493918593721396e+00,7.509547220261549860e+00,4.213908393560745758e+00,3.933446233788663093e+00
9.483317699772250364e+00,4.072643017827076051e+00,9.598837890771282133e+00,5.097708609724889151e-01
9.401392387688275676e+00,3.125358275517470474e+00,3.253981676306099136e+00,1.864509341889770688e+00
6.110231262761686821e+00,5.815626800498574056e+00,4.278115207338077042e+00,1.211647347988786816e+00
6.287197163594788307e+00,4.874658271342884319e+00,4.205391643674251334e+00,1.758190591812360815e+00
5.900942675600180820e+00,2.357665012446293673e+00,9.446417944663958011e+00,4.312391549270549795e+00
6.589397126333530252e+00,5.746904299763821555e+00,1.103300335546893995e+00,9.683137051120218608e-01
5.644883702996690289e+00,6.177382727182978428e-01,9.860210994854840649e+00,6.134177552229658659e+00
7.877465036416216648e+00,2.076947238620432401e+00,8.049930099870726607e+00,2.611182429325119791e+00
2.170113424778050693e+00,7.209331510212920513e+00,2.240066071743678222e+00,3.345619533811936996e+00
5.778678100382613536e+00,2.172622812185541541e+00,2.188045403899960828e+00,4.123375437031939761e+00
1.959714663486633590e+00,6.604863276423019514e+00,6.663794576460988495e+00,3.448245178783642562e+00
1.476029233370372840e+00,8.080983653679780332e+00,6.134658098884893107e-01,3.175969002295750521e+00
5.811814956554849587e+00,7.703218327791163667e+00,1.610251903936055218e-01,5.178185820438259146e-01
7.798458974488992723e+00,4.850385253256916052e+00,1.933237933017895038e+00,4.298010919725143708e+00
6.780648226369106801e+00,5.383240112937857980e+00,5.502051948234115031e+00,1.065755035240052884e+00
7.385745624874400228e+00,7.618946764784140235e-01,5.296077527628369808e+00,4.529782441625115119e+00
7.636014263112012035e-01,2.888550619612501258e+00,7.973658725929565705e+00,1.915030931278556947e+00
1.349031876354528370e+00,1.710247342189767927e+00,1.621611399755973348e-01,7.047645025759113224e+00
5.972035514700304581e+00,8.117566624093820238e+00,7.014244372553464224e+00,3.676729334705964636e+00
1.768686253894580229e+00,8.582093649723420370e+00,5.481362745837929928e+00,1.824926605675701641e+00
6.526762987886391087e+00,2.178829862282817054e+00,9.562208459762217672e+00,3.753937068870218940e+00
1.069317478508897690e+00,8.466238226477912576e+00,6.756817560763842323e+00,3.196399585989345482e+00
6.151280180177066903e+00,4.573330920293799728e+00,1.714462985075604351e+00,6.114864419263152939e+00
2.532601963550860980e+00,4.737572910762271050e+00,8.439550823974018456e+00,4.722890537899647967e+00
8.445944159389618733e+00,2.393313576139424192e+00,6.472346073647575082e+00,2.356756562082543915e+00
7.914264919392456576e+00,3.681549749390422566e-01,1.830284970587170434e-01,1.259549278539292327e+00
7.065545768514419400e+00,8.368400803864348703e+00,7.453464599516534506e+00,2.792969407718572494e+00
2.078769459337492798e+00,6.961158178406420483e+00,6.020452856735913905e+00,3.672615371535360218e+00
5.212481870229264125e+00,9.117931032366110244e+00,1.221645383375540295e+00,4.686731268505329728e-01
6.629063294423259478e+00,1.057046218548653993e+00,4.375208893862343018e+00,2.418918211605546542e+00
2.760203790591150508e+00,4.024643028232594233e+00,5.486724478206514988e+00,5.737025429433947998e+00
2.531024052248870504e+00,4.775073195998319697e+00,8.757528088825740298e+00,4.725642882407232293e+00
7.123346877477343408e-01,4.023566768011688222e-01,6.855144353142320846e+00,7.399174952928601057e-01
3.006998943377059419e+00,4.102256436424286612e+00,6.447626976994240700e+00,5.098915762111230876e+00
2.467760124388851395e+00,6.222979482896757730e+00,2.714555725777278994e+00,4.285098023800292921e+00
9.290633759228461575e-01,1.277227824386840682e+00,2.746569977583916966e+00,6.659246392039602114e+00
9.474074854152229719e+00,5.189648764121562508e+00,3.936395404690062882e+00,5.210886896365429788e-01
2.175607847442763365e+00,6.648982483574990887e+00,9.087549994191448377e+00,3.670145808782280472e+00
1.266391342042316737e-02,2.526087685195768096e+00,4.803897037871331932e+00,6.849956832195626788e+00
6.534812018193248306e+00,1.153579096912417112e+00,6.424124483237059202e-01,2.564237025127284575e+00
3.216681989933340091e+00,3.552733979644223439e+00,8.870816566006235249e+00,4.960108545835678839e+00
8.019834495454555068e+00,5.810741224149461814e+00,6.517031740009210594e+00,4.705095526292434327e-01
8.337266187581489518e+00,5.891934920439978463e-01,2.210392355234689354e+00,3.782275712935404322e+00
9.872490980346453782e+00,4.717012225217205312e+00,4.976893552490451178e+00,5.055273434349337736e-01
5.399664931575842708e-01,8.703181552621527928e+00,2.251668495425508176e+00,3.476581249738007529e+00
3.360112508491110983e+00,8.928237202215102641e+00,8.273341636617768557e+00,9.946938612651288203e-01
5.885425043650819532e+00,3.820459703787761008e+00,7.528729689026036453e+00,5.892159580721473944e+00
7.919018147786708539e+00,4.763385655936769325e+00,7.560004341871177758e+00,4.128819145686603242e+00
2.233103645110020352e+00,4.393271969464941584e+00,8.385250788578632708e+00,5.862429082405507863e+00
4.529783914264930544e+00,6.326667187668022052e+00,3.141773545769929399e+00,2.004934425547284960e+00
4.049446985814562971e+00,8.486710945514278848e+00,5.932949411166665854e-01,3.218377990490522755e+00
4.393442938667614150e+00,2.050682372532302900e+00,8.418861463068635587e+00,4.017999234924504393e+00
2.982489721051491127e+00,5.094700790953705649e+00,5.374940728804611378e-01,5.300724550240660804e+00
2.634795197434678382e+00,7.127969908711243363e+00,6.289776998707323763e+00,3.789044465624487490e+00
6.072347826869128884e-01,2.911749083081616174e+00,6.356505476849099168e+00,1.786368000876733309e+00
2.848371493371426588e-01,9.924160394695650922e+00,3.407502677410330083e+00,5.027026182957835543e-01
1.631595644292829217e+00,6.512896861205598853e+00,7.778143775673607152e+00,3.117314568562656873e+00
3.866763390210676832e+00,7.924084552389353497e+00,2.337863488743829876e-01,3.850146934056883463e+00
4.245657017022866242e+00,1.808456854345331655e+00,5.569291085397547469e+00,6.278786089671957171e+00
1.596309913702615990e+00,4.957719767022098267e+00,9.823151136549316931e+00,5.918321825873239739e+00
7.607987624813349115e+00,4.046017313177140196e+00,6.940223039268326843e+00,1.393261746889979058e+00
1.456009021191941866e+00,9.490203629480964409e-01,1.030137436646929583e+00,1.329776155168279406e+00
1.987614100352308455e-01,1.679401383450703777e+00,5.022047946794772955e+00,1.001235881628639524e+00
3.399514278092282460e+00,6.799728536590698980e-01,9.099133338602314325e+00,7.113229791263226076e+00
1.379431433246279814e+00,8.726654669961842359e+00,2.074290048056820268e+00,1.483891748033946190e+00
7.353038346651960211e+00,1.443181246211414637e+00,8.884010817529210513e+00,2.420663503401667693e+00
4.940804755084999833e+00,2.116674102721662010e+00,6.698517592385638153e+00,5.512441245926575917e+00
7.416456531844670685e+00,6.501467351724907751e+00,2.818761848105007850e+00,4.241105860578615605e+00
3.045897398406733902e+00,8.203547267286126043e+00,8.569771109471984616e+00,3.040985112008739666e+00
4.667848380286373278e+00,3.724398964301416370e+00,1.868568199603152236e+00,4.296999571327205558e+00
8.732485579235792272e+00,4.131320690800000861e+00,2.388368465491654824e+00,7.173009673095434025e-01
8.131932887103394236e+00,5.063711062059372381e+00,9.108279187028209378e+00,5.993164309556469060e-01
7.075555670994905455e+00,5.877603312551034520e+00,5.571869109032496326e+00,6.823381129063457173e-01
6.830433967907579174e+00,5.510307516082698420e+00,5.083889287155929360e-01,5.440475699394690778e+00
9.833313113098261837e+00,9.733161042349717462e+00,3.473789118215489857e+00,5.231132961164717265e-01
7.640719210691557350e+00,3.289511163829161866e-01,5.061557245754244150e+00,4.697140482919714977e+00
2.883337772403260502e+00,2.434836611023957431e+00,7.762464730274181157e+00,3.596675113904609145e+00
9.977845350063526908e+00,6.447196408578115268e-01,6.010481165665996883e+00,5.851192786962657877e-01
8.365634345927719373e-01,9.833669968889502400e-01,5.667695371651206848e+00,6.370369424340625031e+00
2.434624661658526534e+00,3.699973955610725618e+00,4.811087556209344029e+00,4.199477250630934577e+00
7.632573349787339367e+00,8.163637412721479691e+00,2.598286169290744407e+00,1.058998504608870128e+00
8.347827449828963964e+00,1.427625519962194556e+00,2.022734613209631327e-01,2.969322053335719858e+00
4.315280773089407163e+00,5.512700191617011747e+00,4.522262116572756341e+00,6.384173758940048238e+00
9.199754589492254553e+00,1.874882902202446022e-01,1.553605510968346648e+00,3.338144030824243380e+00
2.942996633623631286e+00,9.677787035296033125e+00,3.037106871393910890e+00,8.237418231539739288e-01
6.281638058092900323e+00,6.771068865340885701e+00,6.566853312805848830e+00,6.461254370708222616e-01
2.473921189644961771e+00,4.636227984618612741e-01,4.905688099676219771e+00,1.486918631821109171e+00
1.317499019128104409e+00,4.856809940048304242e+00,9.029620149253392292e-01,3.126626350002486454e+00
6.796585261450944770e+00,5.682598240745342366e+00,1.407263703441783420e+00,8.931027656033831974e-01
6.155196740177340864e+00,1.084798748050627148e+00,4.914664293450115906e+00,5.356453792476391307e+00
8.372093238740731636e+00,5.544935596039546333e+00,2.195614616163746646e+00,3.477284804029847631e+00
2.696672897648746403e+00,4.617884432645039894e+00,4.924793885487403600e+00,4.911702511422559425e+00
5.077710832032762411e+00,3.803395115158538786e+00,7.208379368290977141e+00,6.138551035925294386e+00
1.219671215847666357e+00,7.150581745760788976e+00,7.407157283341986087e+00,4.318038003475548336e+00
3.482679489454463262e+00,5.883597916668835914e+00,7.686012970865742311e+00,5.602394117939931029e+00
5.954230268056035058e+00,3.721665333493485939e+00,6.849148253075232340e-01,3.063181464106519591e+00
3.475979241418885035e+00,2.389244860419181826e+00,2.355502719488977714e-01,6.402081264106755043e+00
9.474531746954701461e+00,8.484318139456112462e+00,6.459427441228936750e+00,1.113713089457592842e+00
3.493494973660637992e+00,9.122502241650082055e+00,8.759542732845442714e+00,8.260000739520307889e-01
9.691762928650033970e+00,2.006878025979039748e+00,6.949397626672820572e+00,1.362401920816888712e+00
5.508570786900452987e+00,4.454990765787592011e-02,2.220548121562001320e+00,6.588416084920503124e+00
7.538287334326467359e+00,4.230121688544911329e+00,2.808681178701232461e+00,4.497873241718284731e+00
3.034154466781076032e+00,1.522711541449764949e+00,5.780712744367869860e+00,2.740178570454644635e+00
